x,raw,classical_denoised,classical_baseline,classical_corrected,dl_denoised,dl_baseline,dl_corrected
0,76.87959547233832,80.61728122189008,59.665476232897916,20.951804988992166,0.03667937591671944,-0.3110630695024017,0.34774244541912114
1,67.84453863895934,73.79073403404006,59.3772592361789,14.413474797861156,0.019916605204343796,-0.3080520837126745,0.3279686889170183
2,62.31823165701799,68.29054174925177,59.08904433464039,9.201497414611381,0.16081319749355316,-0.3050410631487028,0.46585426064225594
3,70.82611513044554,64.02149483511533,58.800835064810336,5.220659770304998,0.15756672620773315,-0.3020299402393729,0.45959666644710606
4,84.35358025656006,60.888383759220844,58.512635883366436,2.375747875854408,0.36869147419929504,-0.2990186008281454,0.6677100750274405
5,57.314480474890935,58.79599898915839,58.224451769052365,0.5715472201060265,0.351876825094223,-0.29600688479881393,0.647883709893037
6,70.8021824830686,57.64913099251809,57.93628793818654,-0.28715694566844974,0.5762430429458618,-0.29299456526416445,0.8692376082100263
7,15.67605506577889,57.35257023689003,57.648149664242084,-0.29557942735205245,0.5693362951278687,-0.289981350548612,0.8593176456764806
8,58.47137414066228,57.81110718986432,57.360039377838405,0.4510678120259186,0.3088524639606476,-0.28696686205281086,0.5958193260134584
9,42.95879320565001,58.92953231903106,57.07195658335858,1.8575757356724836,0.6473738551139832,-0.2839506352456506,0.9313244903596338
10,36.16901365538197,60.61263609198036,56.78390083029247,3.8287352616878962,0.5104474425315857,-0.28093214601408845,0.7913795885456741
11,128.05195077026983,62.765208976302304,56.49587185388753,6.269337122414775,0.5217822790145874,-0.2779107771126325,0.79969305612722
12,145.48870475743908,65.292041439587,56.207869772264736,9.08417166732226,0.13661892712116241,-0.2748858321578322,0.4115047592789946
13,26.840681767518596,68.09792394942454,55.91989533047878,12.17802861894576,0.1062840148806572,-0.2718565347969313,0.3781405496775885
14,59.83843419305714,71.08764697340507,55.631950182001546,15.455696791403525,-0.05189622938632965,-0.2688220675266975,0.21692583814036787
15,54.46239658906013,74.166000979117,55.34403719810781,18.821963781009188,-0.046320751309394836,-0.265781575029844,0.21946082372044917
16,91.16519824139866,78.04449640649239,55.056160795642015,22.98833561085037,-0.1497850865125656,-0.26273418029649986,0.11294909378393425
17,56.84869064968933,82.21343657528868,54.76832727364495,27.445109301643733,-0.37882062792778015,-0.25967898437071163,-0.11914164355706852
18,44.61376151284124,83.0067474681791,54.48054522999095,28.526202238188148,-0.20929089188575745,-0.25661507700161656,0.04732418511585912
19,47.62358304563872,83.50621223458796,54.19282600706531,29.313386227522656,-0.37362152338027954,-0.2535427274406232,-0.12007879593965637
20,127.51204609305115,84.38260905371739,53.90518379987349,30.477425253843897,-0.20079761743545532,-0.25046220020672133,0.04966458277126601
21,91.67498375360458,84.19548813084818,53.61763573475963,30.577852396088545,-0.33980682492256165,-0.24737494859898077,-0.09243187632358088
22,58.9857330066128,84.26332701792828,53.330201985810334,30.933125032117943,-0.08823759853839874,-0.2442824209500131,0.15604482241161435
23,115.77821081996426,81.390141262405,53.04290578489748,28.347235477507517,0.07289491593837738,-0.24118698066800554,0.3140818966063829
24,151.5788702243804,79.35848103462725,52.75577345720545,26.602707577421796,0.2790444791316986,-0.238090975556663,0.5171354546883616
25,76.72438753288216,73.5306114782381,52.46883416264217,21.061777315595933,0.3683513104915619,-0.2349967220115007,0.6033480325030626
26,57.89890777024267,70.87984627972338,52.18211972138632,18.69772655833706,0.6684311628341675,-0.2319064847144883,0.9003376475486558
27,101.7993012542974,73.0907250179647,51.89566405979433,21.195060958170373,0.3608832061290741,-0.22882246801279232,0.5897056741418665
28,102.68588367571768,73.21715567104593,51.60950297399525,21.607652697050682,0.5586504340171814,-0.22574678621981445,0.7843972202369959
29,54.49367910875891,67.49318616710616,51.32367437962427,16.169511787481888,0.5169475674629211,-0.22268149467838885,0.73962906214131
